Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC117693020,LOC117693020,0.00034630473033283937,-0.8741297408826831,0.8129038106153127,0.000580391649901293,0.8741297408826831,0.8129038106153123
LOC117689737,LOC117689737,0.00019788841733305108,-1.815236051829114,0.22234999200231131,0.0007254895623766164,1.815236051829114,0.22234999200231131
LOC105321472,LOC105321472,0.00019788841733305108,0.7697264488920421,0.8884885522752636,0.0,-0.7697264488920421,0.8884885522752636
LOC117687074,LOC117687074,0.0005936652519991533,0.14823807214577123,1.0,0.0004352937374259698,-0.14823807214577123,1.0
LOC105336148,LOC105336148,0.0015336352343311458,-1.3595565680529242,0.02364393521728494,0.003917643636833728,1.3595565680529242,0.02364393521728494
LOC105346550,LOC105346550,0.017612069142641545,-0.8003418365294204,0.02083562664436477,0.03061565953229321,0.8003418365294204,0.02083562664436477
LOC117684472,LOC117684472,4.947210433326277e-05,-1.5522016459953196,0.7500551115471101,0.00014509791247532326,1.5522016459953196,0.7500551115471101
LOC105333180,LOC105333180,0.0007420815649989415,-0.5522016459953196,0.8248420882615145,0.0010156853873272628,0.5522016459953196,0.8248420882615145
LOC105321195,LOC105321195,0.0017809957559974596,0.1978201009963314,1.0,0.0014509791247532327,-0.1978201009963314,1.0
LOC105321194,LOC105321194,0.05743711313091807,-0.3528008672851022,0.4097907697899039,0.07327444580003825,0.3528008672851022,0.4097907697899043
LOC105321193,LOC105321193,0.029782206808624187,-0.6649156083263135,0.05243436556537172,0.04715682155448006,0.6649156083263135,0.05243436556537172
LOC105321197,LOC105321197,0.29643684916491053,0.04121110504673564,1.0,0.28801935626351666,-0.04121110504673564,1.0
LOC105321199,LOC105321199,0.008707090362654248,-0.5275395917610517,0.27674036414744163,0.0124784204728778,0.5275395917610517,0.2767403641474437
LOC105321198,LOC105321198,0.15450138183277962,-1.1897635063464849,2.3019240473093543e-05,0.3524428294025602,1.1897635063464849,2.301924047309632e-05
LOC105321201,LOC105321201,4.947210433326277e-05,-1.5522016459953196,0.7500551115471101,0.00014509791247532326,1.5522016459953196,0.7500551115471101
LOC105321202,LOC105321202,0.0,-2.5522016459953196,0.5418761553879831,0.00014509791247532326,2.5522016459953196,0.5418761553879831
LOC105321203,LOC105321203,0.00029683262599957663,1.255153276062284,0.7500551115471101,0.0,-1.255153276062284,0.7500551115471101
LOC105328747,LOC105328747,0.00034630473033283937,-0.1371641467164757,1.0,0.0002901958249506465,0.1371641467164757,1.0
LOC105328746,LOC105328746,0.0461080012386009,-1.0549748366512537,0.000352349780581198,0.09576462223371335,1.0549748366512537,0.000352349780581198
LOC105328744,LOC105328744,0.01731523651664197,-1.2866989845707772,2.7879950767429405e-05,0.04222349253031907,1.2866989845707772,2.7879950767429405e-05
LOC105328743,LOC105328743,0.003413575198995131,0.25515327606228233,0.9166284174799683,0.002756860337031142,-0.25515327606228233,0.9166284174799683
LOC105328742,LOC105328742,0.0016820515473309342,0.7697264488920403,0.572163183096558,0.0008705874748519396,-0.7697264488920403,0.572163183096558
LOC105328741,LOC105328741,0.00786606458898878,-0.20755347460787554,0.8248420882615145,0.008996070573470042,0.20755347460787554,0.8248420882615145
LOC109619976,LOC109619976,0.0004452489389993649,0.18476394817088604,1.0,0.0002901958249506465,-0.18476394817088604,1.0
LOC105337994,LOC105337994,0.0022262446949968245,0.2709205919205999,0.9080771868488446,0.0017411749497038792,-0.2709205919205999,0.9080771868488443
LOC105328736,LOC105328736,0.0228561122019674,0.6879568931497069,0.12767637385950698,0.014074497510106357,-0.6879568931497069,0.12767637385950675
LOC117684581,LOC117684581,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC117684579,LOC117684579,4.947210433326277e-05,-1.5522016459953196,0.7500551115471101,0.00014509791247532326,1.5522016459953196,0.7500551115471101
LOC105333579,LOC105333579,0.0,-2.5522016459953196,0.5418761553879831,0.00014509791247532326,2.5522016459953196,0.5418761553879831
LOC105320538,LOC105320538,0.00019788841733305108,-0.815236051829114,0.9415426387357038,0.0002901958249506465,0.815236051829114,0.9415426387357038
LOC105320528,LOC105320528,0.0068766225023235246,-0.23027355110795789,0.8077296262768777,0.00798038518614278,0.23027355110795789,0.8077296262768777
LOC105320530,LOC105320530,0.1503951971731188,0.0992652177608826,0.9961882664114203,0.14030968136363758,-0.0992652177608826,0.9961882664115406
LOC105320526,LOC105320526,0.0016820515473309342,1.2551532760622823,0.2352990896599862,0.000580391649901293,-1.2551532760622823,0.2352990896599862
LOC117684695,LOC117684695,0.0,-2.5522016459953196,0.5418761553879831,0.00014509791247532326,2.5522016459953196,0.5418761553879831
LOC105318169,LOC105318169,0.0026714936339961894,-0.6777325280791793,0.34392886205885537,0.004207839461784374,0.6777325280791793,0.34392886205885553
LOC105318171,LOC105318171,0.0009894420866652554,0.8401157767834402,0.5689247626770506,0.0004352937374259698,-0.8401157767834402,0.5689247626770506
LOC105318173,LOC105318173,0.0022262446949968245,-0.42095711271706904,0.718451120547086,0.0029019582495064655,0.42095711271706904,0.718451120547086
LOC105318172,LOC105318172,0.002127300486330299,0.20679025450088417,0.9756506551842413,0.0017411749497038792,-0.20679025450088417,0.9756506551842413
LOC105318174,LOC105318174,0.0029188541556625035,-0.5995073607736776,0.43353475162869476,0.004352937374259698,0.5995073607736776,0.43353475162869476
LOC105318175,LOC105318175,0.01123016768365065,-0.4874959566075052,0.2962277336271181,0.015670574547334913,0.4874959566075052,0.2962277336271181
LOC105318177,LOC105318177,0.01771101335130807,0.1674540630508039,0.9079902211039744,0.015670574547334913,-0.1674540630508039,0.9079902211039744
LOC117684712,LOC117684712,0.00014841631299978832,-0.5522016459953196,1.0,0.00014509791247532326,0.5522016459953196,1.0
LOC117680420,LOC117680420,0.00014841631299978832,-1.5522016459953196,0.45971018380134,0.0004352937374259698,1.5522016459953196,0.4597101838012297
LOC105318178,LOC105318178,0.00019788841733305108,-1.5522016459953214,0.3629811866232708,0.000580391649901293,1.5522016459953214,0.36298118662327095
LOC105318179,LOC105318179,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC117684724,LOC117684724,0.0,-3.1371641467164757,0.2278860877345881,0.0002901958249506465,3.1371641467164757,0.2278860877345881
LOC109619554,LOC109619554,4.947210433326277e-05,-1.5522016459953196,0.7500551115471101,0.00014509791247532326,1.5522016459953196,0.7500551115471101
LOC105329536,LOC105329536,0.038093520336612334,-0.37100553221798815,0.3908466220831789,0.049188192329134586,0.37100553221798815,0.3908466220831789
LOC105329535,LOC105329535,0.032800005172953214,-0.6159540672266566,0.07854542472371111,0.05020387771646185,0.6159540672266566,0.07854542472371111
LOC105329534,LOC105329534,0.055012980018588196,-0.27745381959773674,0.5418761553879831,0.06659994182617338,0.27745381959773674,0.5418761553879831
LOC117684746,LOC117684746,0.2747185953626082,-1.0797560845640133,0.00014145629712799482,0.5806818457262437,1.0797560845640133,0.00014145629712801193
LOC105329532,LOC105329532,0.1040398354128516,-0.48626244276930963,0.1865574112016151,0.14567830412522456,0.48626244276930963,0.18655741120162858
LOC105329531,LOC105329531,0.0046503778073267,-0.11162905460933992,1.0,0.004933329024160991,0.11162905460933992,1.0
LOC105327371,LOC105327371,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105324352,LOC105324352,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC109618651,LOC109618651,9.894420866652554e-05,0.03276085472583645,1.0,0.0,-0.03276085472583645,1.0
LOC117692528,LOC117692528,0.00499668253765954,-0.7126663181885666,0.15272389097192873,0.008125483098618103,0.7126663181885666,0.15272389097192873
LOC105327355,LOC105327355,0.024191859018965495,-0.5463010445556362,0.14930059933013248,0.035258792731503556,0.5463010445556362,0.14930059933013248
LOC105327359,LOC105327359,0.00014841631299978832,-0.5522016459953196,0.9061854699016367,0.00014509791247532326,0.5522016459953196,0.9061854699016363
LOC105327358,LOC105327358,0.002819909946995978,-1.8027451076459187,1.0284799185491248e-05,0.009866658048321982,1.8027451076459187,1.028479918549123e-05
LOC105327360,LOC105327360,0.001929412068997248,0.9623715268344366,0.3932040063738671,0.0008705874748519396,-0.9623715268344366,0.3932040063738671
LOC105327361,LOC105327361,0.1696893178630913,-0.3155828756363621,0.4882513418779829,0.21111746265159534,0.3155828756363621,0.4882513418779829
LOC105327363,LOC105327363,0.0008904978779987298,-1.11162905460934,0.22239027687804977,0.0018862728621792024,1.11162905460934,0.22239027687804977
LOC105345084,LOC105345084,0.03181056308628796,1.0782755139782045,0.005075839442839832,0.014945084984958296,-1.0782755139782045,0.005075839442839832
LOC105347024,LOC105347024,9.894420866652554e-05,0.03276085472583645,1.0,0.0,-0.03276085472583645,1.0
LOC117681699,LOC117681699,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105327365,LOC105327365,0.38716868851211445,-0.9713804600714278,0.0007750220830010999,0.7591522780708914,0.9713804600714278,0.0007750220830010999
LOC105319881,LOC105319881,0.0030177983643290287,-0.9199334304958082,0.0865422069786457,0.005658818586537607,0.9199334304958082,0.08654220697864579
LOC117681707,LOC117681707,0.0010389141909985182,-0.4146981222453867,0.8884885522752636,0.0013058812122779093,0.4146981222453867,0.8884885522752636
LOC105319882,LOC105319882,0.01978884173330511,-0.9600256550415898,0.002929479145269596,0.038450946805960666,0.9600256550415898,0.002929479145269596
LOC105319883,LOC105319883,0.0051450988506593276,0.207847561283927,0.9469158001772225,0.004352937374259698,-0.207847561283927,0.9469158001772234
LOC105319884,LOC105319884,0.016375266534309978,-0.9387134470928755,0.005011304284161843,0.031341149094669826,0.9387134470928755,0.005011304284161843
LOC105319885,LOC105319885,0.001929412068997248,-0.13716414671647748,1.0,0.0020313707746545256,0.13716414671647748,1.0
LOC117681711,LOC117681711,0.00019788841733305108,0.7697264488920421,0.9023867868469896,0.0,-0.7697264488920421,0.9023867868469896
LOC105319886,LOC105319886,9.894420866652554e-05,0.03276085472583645,1.0,0.0,-0.03276085472583645,1.0
LOC105342315,LOC105342315,0.0005936652519991533,-0.6591168499118343,0.7500551115471101,0.0008705874748519396,0.6591168499118343,0.7500551115471101
LOC117684936,LOC117684936,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105335914,LOC105335914,0.00029683262599957663,1.255153276062284,0.9876257058311328,0.0,-1.255153276062284,0.9876257058311328
LOC105348645,LOC105348645,4.947210433326277e-05,-2.5522016459953196,0.205732645472804,0.0004352937374259698,2.5522016459953196,0.205732645472804
LOC117683566,LOC117683566,0.00019788841733305108,-0.23027355110795789,1.0,0.00014509791247532326,0.23027355110795789,1.0
LOC117683687,LOC117683687,0.0030672704686622917,-2.316388708896551,2.460752136089253e-10,0.015380378722384265,2.316388708896551,2.460752136089253e-10
LOC105337358,LOC105337358,0.008855506675654035,0.6917239368907682,0.20937965712169793,0.005368622761586961,-0.6917239368907682,0.20937965712169812
LOC117683688,LOC117683688,0.00039577683466610216,-1.3822766445530075,0.2730629101406396,0.0010156853873272628,1.3822766445530075,0.2730629101406396
LOC109619877,LOC109619877,0.00024736052166631384,-0.5522016459953196,0.9894876455742742,0.0002901958249506465,0.5522016459953196,0.9894876455742742
LOC117683699,LOC117683699,0.004798794120326489,-0.18541931532369826,0.9416702681648058,0.005368622761586961,0.18541931532369826,0.9416702681648053
LOC117683678,LOC117683678,0.0008410257736654671,-1.189631566610613,0.18920554996371647,0.0018862728621792024,1.189631566610613,0.18920554996371647
LOC105337365,LOC105337365,0.02948537418262461,-0.35298233775897003,0.43355726660102994,0.037580359331108724,0.35298233775897003,0.4335572666010295
LOC105327168,LOC105327168,0.0005441931476658905,-0.28916724016152706,1.0,0.000580391649901293,0.28916724016152706,1.0
LOC105327195,LOC105327195,0.0062334851459911085,-1.6720414160013242,1.8514739924683176e-06,0.019878414009119286,1.6720414160013242,1.8514739924683176e-06
LOC105326746,LOC105326746,0.00019788841733305108,-1.5522016459953214,0.3629811866232708,0.000580391649901293,1.5522016459953214,0.36298118662327095
LOC117680455,LOC117680455,0.02196561432396867,0.47727555508151287,0.35360318047390465,0.015670574547334913,-0.47727555508151287,0.35360318047390465
LOC105337361,LOC105337361,0.005293515163659116,-1.0827163626941,0.007484306638353036,0.011172539260599891,1.0827163626941,0.007484306638353036
LOC105337360,LOC105337360,0.0013357468169980947,-0.4452864420788085,0.8185624035900323,0.0017411749497038792,0.4452864420788085,0.818562403590032
LOC117683736,LOC117683736,0.00014841631299978832,-1.1371641467164757,0.9061854699016367,0.0002901958249506465,1.1371641467164757,0.9061854699016363
LOC117683719,LOC117683719,4.947210433326277e-05,-2.1371641467164757,0.43353475162869476,0.0002901958249506465,2.1371641467164757,0.43353475162869476
LOC105337362,LOC105337362,0.005095626746326065,-0.7824992654171146,0.10288162892128268,0.008705874748519396,0.7824992654171146,0.10288162892128268
LOC105337363,LOC105337363,0.00014841631299978832,-0.5522016459953196,1.0,0.00014509791247532326,0.5522016459953196,1.0
LOC117683663,LOC117683663,0.0036609357206614447,-0.5328363211283902,0.44632919566152196,0.005223524849111637,0.5328363211283902,0.44632919566152196
LOC117680428,LOC117680428,0.05417195424492273,-0.973805815878007,0.0010317674238598056,0.10635676984441195,0.973805815878007,0.0010317674238598056
LOC105337368,LOC105337368,0.007371343545656153,-0.45266597244440643,0.42897340309601095,0.010011755960797305,0.45266597244440643,0.42897340309601095
LOC105337367,LOC105337367,0.002523077320996401,1.1482380721457712,0.24371001313025745,0.0010156853873272628,-1.1482380721457712,0.24371001313025745
LOC105337369,LOC105337369,0.016869987577642603,-0.9860981725254803,0.0026242752571369486,0.03337251986932435,0.9860981725254803,0.0026242752571369486
LOC109618958,LOC109618958,0.0004947210433326277,-0.4146981222453867,1.0,0.000580391649901293,0.4146981222453867,1.0
LOC105342725,LOC105342725,0.004699849911659963,-1.3595565680529242,0.00045678853390029975,0.01204312673545183,1.3595565680529242,0.00045678853390029975
LOC105337370,LOC105337370,0.0019788841733305107,-1.6865027377069115,0.00039930466250854646,0.006384308148914224,1.6865027377069115,0.00039930466250854646
LOC105337371,LOC105337371,0.3989925214477642,-0.8527229870266827,0.004050535386320299,0.7205562333524553,0.8527229870266827,0.004050535386320299
LOC105337373,LOC105337373,0.0022262446949968245,-0.935530285546827,0.13545814763431827,0.004207839461784374,0.935530285546827,0.13545814763431827
LOC105337374,LOC105337374,0.4864592019089728,2.253980114752759,2.0657545249824592e-11,0.10185873455767692,-2.253980114752759,2.0657545249824592e-11
LOC105337394,LOC105337394,0.0006926094606656787,0.7697264488920421,0.7500551115471101,0.0002901958249506465,-0.7697264488920421,0.7500551115471101
LOC105337375,LOC105337375,0.01340694027431421,-0.2329231295219074,0.7347220079983525,0.015670574547334913,0.2329231295219074,0.7347220079983525
LOC105337376,LOC105337376,0.06317587723357655,0.6537283089024855,0.10361892270974689,0.04004702384318922,-0.6537283089024855,0.10361892270974683
LOC105337377,LOC105337377,1.039804688876517,1.6882636941003044,1.557060278292074e-07,0.3225526594326436,-1.6882636941003044,1.5570602782920962e-07
LOC105337379,LOC105337379,0.04779005278593183,0.26713835052099366,0.6899874565456775,0.03961173010576325,-0.26713835052099366,0.6899874565456775
LOC105324274,LOC105324274,0.0004947210433326277,-0.9001249494156287,0.6520505489102633,0.0008705874748519396,0.9001249494156287,0.6520505489102633
LOC105331846,LOC105331846,0.006926094606656788,-0.2952933429583693,0.6918086345971292,0.008415678923568749,0.2952933429583693,0.6918086345971294
LOC105331845,LOC105331845,0.03373997515528521,-0.15326816539178445,0.8481182576431604,0.0374352614186334,0.15326816539178445,0.8481182576431604
