Feature
1,LOC117685554
2,LOC117684909
3,LOC105317674
4,LOC117684504
5,LOC105326181
6,LOC105339533
7,LOC117688474
8,LOC117689043
9,LOC117680343
10,LOC105327401
11,LOC105340684
12,LOC105341257
13,LOC105345588
14,LOC105334745
15,LOC117687151
16,LOC105323741
17,LOC105332116
18,LOC105338895
19,LOC117692866
20,LOC109621125
21,LOC105330361
22,LOC105322895
23,LOC105332205
24,LOC117682486
25,LOC105317849
26,LOC105346129
27,LOC109617578
28,LOC105335257
29,LOC105342448
30,LOC117686553
31,LOC105325991
32,LOC117685540
33,LOC105330510
34,LOC117686041
35,LOC105333022
36,LOC105337496
37,LOC117688061
38,LOC117688856
39,LOC105343512
40,LOC105336753
41,LOC117681280
42,LOC117690124
43,LOC117681159
44,LOC117682063
45,LOC105343451
46,LOC109620888
47,LOC117683635
48,LOC105322853
49,LOC117686194
50,LOC105320538
51,LOC105346880
52,LOC117686936
53,LOC109619698
54,LOC105342552
55,LOC117686520
56,LOC105319503
57,LOC117693068
58,LOC117690033
59,LOC105335607
60,LOC105329970
61,LOC105345442
62,LOC105332043
63,LOC117681708
64,LOC105334474
65,LOC105330962
66,LOC117688578
67,LOC117687432
68,LOC105345797
69,LOC105331866
70,LOC105340770
71,LOC117690455
72,LOC117689004
73,LOC117687100
74,LOC117684035
75,LOC105334183
76,LOC117683990
77,LOC105335204
78,LOC117683808
79,LOC117680973
80,LOC105324520
81,LOC105320186
82,LOC117687376
83,LOC105326396
84,LOC105347919
85,LOC117688654
86,LOC105320646
87,LOC109617834
88,LOC117683277
89,LOC109617073
90,LOC117682378
91,LOC105328666
92,LOC117686418
93,LOC117686489
94,LOC117691431
95,LOC117690141
96,LOC105325282
97,LOC117681288
98,LOC117684469
99,LOC105339562
100,LOC117687244
101,LOC117689753
102,LOC105331805
103,LOC105326272
104,LOC105331501
105,LOC117691016
106,LOC105345915
107,LOC117685872
108,LOC105340139
109,LOC117680740
110,LOC117689102
111,LOC117692932
112,LOC117689189
113,LOC105332828
114,LOC105318187
115,LOC105334137
116,LOC105343929
117,LOC105319297
118,LOC105346577
119,LOC117692282
120,LOC117683043
121,LOC105320378
122,LOC105333214
123,LOC105326964
124,LOC105335838
125,LOC105334293
126,LOC105343713
127,LOC105326391
128,LOC117683797
129,LOC105338022
130,LOC117692010
131,LOC105335534
132,LOC105339657
133,LOC117690993
134,LOC117681606
135,LOC117692832
136,LOC105332472
137,LOC105344571
138,LOC105328058
139,LOC105334258
140,LOC105346649
141,LOC109618738
142,LOC117690479
143,LOC117690374
144,LOC105345837
145,LOC117686335
146,LOC105348437
147,LOC105329662
148,LOC117688397
149,LOC109619325
150,LOC117689682
151,LOC109618720
152,LOC105329746
153,LOC117683958
154,LOC105340196
155,LOC117683017
156,LOC105325094
157,LOC105333042
158,LOC117683429
159,LOC105323723
160,LOC105323030
161,LOC105321223
162,LOC105332534
163,LOC117687788
164,LOC105336020
165,LOC105342084
166,LOC117689174
167,LOC105341037
168,LOC117690778
169,LOC117686341
170,LOC105333247
171,LOC117692323
172,LOC117684946
173,LOC105338038
174,LOC105320492
175,LOC105345749
176,LOC105327983
177,LOC117682148
178,LOC105347676
179,LOC105340091
180,LOC117685379
181,LOC105322032
182,LOC105338371
183,LOC117684678
184,LOC105338901
185,LOC105319668
186,LOC105346098
187,LOC105332958
188,LOC105327415
189,LOC117686180
190,LOC105342259
191,LOC117681786
192,LOC109619533
193,LOC117682595
194,LOC105324177
195,LOC105343963
196,LOC117690477
197,LOC105341462
198,LOC117688534
199,LOC117685956
200,LOC105339122
201,LOC117681854
202,LOC117690517
203,LOC105347619
204,LOC117690297
205,LOC117689180
206,LOC105326238
207,LOC105331466
208,LOC105331256
209,LOC109618504
210,LOC105347243
211,LOC105340125
212,LOC117688739
213,LOC117688203
214,LOC117682845
215,LOC105345644
216,LOC105338219
217,LOC105320782
218,LOC117690853
219,LOC105327725
220,LOC105339465
221,LOC105336285
222,LOC105330005
223,LOC117689006
224,LOC105337712
225,LOC105333750
226,LOC117688188
227,LOC117684287
228,LOC105343856
229,LOC105332604
230,LOC117684147
231,LOC105336533
232,LOC117681415
233,LOC117684746
234,LOC117687055
235,LOC117692794
236,LOC105321677
237,LOC117685684
238,LOC117681476
239,LOC117691600
240,LOC105340678
241,LOC105323012
242,LOC105347796
243,LOC117692189
244,LOC105325481
245,LOC105326644
246,LOC109619584
247,LOC105324844
248,LOC117687991
249,LOC105322880
250,LOC105342040
251,LOC105326786
252,LOC105334029
253,LOC105348816
254,LOC105343927
255,LOC105332591
256,LOC117684405
257,LOC105343138
258,LOC105345362
259,LOC105334689
260,LOC105335378
261,LOC105319837
262,LOC105318614
263,LOC105335543
264,LOC105327093
265,LOC105347914
266,LOC105346486
267,LOC109617277
268,LOC105322711
269,LOC105318491
270,LOC105334458
271,LOC105341842
272,LOC109619156
273,LOC105327532
274,LOC105319459
275,LOC105340878
276,LOC105321550
277,LOC105346182
278,LOC117689247
279,LOC117687505
280,LOC105325104
281,LOC109618544
282,LOC105327913
283,LOC105348544
284,LOC105320843
285,LOC117689435
286,LOC105323960
287,LOC105339606
288,LOC117690416
289,LOC105346313
290,LOC105319435
291,LOC105318003
292,LOC105328283
293,LOC117681673
294,LOC105348608
295,LOC105328817
296,LOC117688395
297,LOC117683174
298,LOC105342640
299,LOC105342564
300,LOC117692877
301,LOC117683998
302,LOC105331772
303,LOC105320938
304,LOC105336587
305,LOC105327810
306,LOC117690949
307,LOC105341350
308,LOC105319381
309,LOC117682488
310,LOC117681414
311,LOC105319804
312,LOC105329615
313,LOC105344380
314,LOC105328793
315,LOC105337722
316,LOC105329581
317,LOC117684563
318,LOC105346195
319,LOC117684618
320,LOC105347433
321,LOC105348566
322,LOC105320312
323,LOC105332554
324,LOC117683963
325,LOC117683988
326,LOC117689115
327,LOC105329672
328,LOC105348637
329,LOC117682434
330,LOC105329852
331,LOC117691054
332,LOC105339054
333,LOC105342542
334,LOC105348205
335,LOC105323132
336,LOC105337027
337,LOC117680370
338,LOC109620905
339,LOC105339540
340,LOC117681677
341,LOC105319854
342,LOC117688331
343,LOC105348353
344,LOC109619686
345,LOC117685132
346,LOC105342560
347,LOC105333552
348,LOC105328796
349,LOC105318169
350,LOC105320211
351,LOC105344231
352,LOC105343422
353,LOC105344134
354,LOC105345182
355,LOC105319634
356,LOC105348142
357,LOC109617885
358,LOC117683653
359,LOC105331672
360,LOC105340634
361,LOC105347197
362,LOC109618554
363,LOC105324776
364,LOC105340515
365,LOC105331185
366,LOC105331843
367,LOC105323899
368,LOC117692575
369,LOC105344149
370,Actr2
371,LOC105326323
372,LOC109618951
373,LOC105322392
374,LOC117688847
375,LOC105345573
376,LOC117692755
377,LOC105342588
378,LOC105320252
379,LOC117691897
380,LOC117681638
381,LOC109619718
382,LOC105342260
383,LOC117687292
384,LOC105341869
385,LOC105349028
386,LOC117687741
387,LOC105318976
388,LOC117690130
389,LOC117692969
390,LOC105346005
391,LOC105334839
392,LOC105332429
393,LOC105320284
394,LOC105349196
395,LOC105342338
396,LOC105325300
397,LOC117690683
398,LOC105322669
399,LOC105330827
400,LOC117681323
401,LOC105335986
402,LOC105337398
403,LOC117681844
404,LOC117681068
405,LOC105335429
406,LOC117689923
407,LOC117690178
408,LOC105321014
409,LOC109620348
410,LOC117680356
411,LOC109620799
412,LOC105344734
413,LOC117686495
414,LOC105335756
415,LOC117690739
416,LOC105322148
417,LOC105339700
418,LOC105340135
419,LOC105337626
420,LOC105328747
421,LOC105341517
422,LOC117680487
423,LOC105326815
424,LOC117685413
425,LOC105333493
426,LOC105336008
427,LOC117689708
428,LOC105332628
429,LOC117685247
430,LOC117685232
431,LOC105323237
432,LOC105319731
433,LOC117693112
434,LOC105334466
435,LOC105339324
436,LOC117682984
437,LOC105339367
438,LOC117681881
439,LOC105322548
440,LOC105346899
441,LOC105335255
442,LOC105332357
443,LOC105318512
444,LOC105323503
445,LOC105325119
446,LOC105345414
447,LOC105318151
448,LOC105334783
449,LOC109617185
450,LOC105317059
451,LOC105326853
452,LOC105341835
453,LOC105325240
454,LOC105317183
455,LOC117686940
456,LOC105338215
457,LOC105330431
458,LOC105334621
459,LOC105323901
460,LOC105318194
461,LOC105319496
462,LOC117683564
463,LOC117680419
464,LOC105341429
465,LOC105333793
466,LOC105334787
467,LOC105333240
468,LOC105327322
469,LOC105322925
470,LOC105326240
471,LOC105335336
472,LOC109620796
473,LOC105340769
474,LOC117690348
475,LOC105347244
476,LOC105320485
477,LOC105339504
478,LOC105338872
479,LOC117689010
480,LOC105341156
481,LOC109619232
482,LOC117689806
483,LOC105344569
484,LOC105342678
485,LOC105342847
486,LOC105341231
487,LOC105336776
488,LOC117688769
489,LOC117689208
490,LOC117684050
491,LOC105330253
492,LOC117690352
493,LOC105328997
494,LOC105337002
495,LOC105343955
496,LOC117691552
497,LOC105318910
498,LOC117690246
499,LOC105329125
500,LOC105318839
501,LOC117689186
502,LOC109620815
503,LOC105321230
504,LOC105317598
505,LOC105344111
506,LOC105327684
507,LOC105334887
508,LOC117682228
509,LOC117681994
510,LOC105338736
511,LOC105334647
512,LOC117684286
513,LOC105317483
514,LOC117681787
515,LOC105347644
516,LOC117688058
517,LOC105346418
518,LOC105336572
519,LOC105323825
520,LOC105327752
521,LOC105346622
522,LOC117684259
523,LOC105318195
524,LOC105336844
525,LOC105317122
526,LOC117689546
527,LOC105344200
528,LOC117689378
529,LOC105339281
530,LOC117687356
531,LOC105337904
532,LOC117689858
533,LOC105322131
534,LOC105341253
535,LOC117683494
536,LOC117691624
537,LOC105346803
538,LOC105333926
539,LOC105317169
540,LOC105334938
541,LOC105336940
542,LOC105345534
543,LOC105334841
544,LOC105337511
545,LOC105341789
546,LOC117691125
547,LOC117681879
548,LOC105340247
549,LOC105344331
550,LOC105346429
551,LOC105318098
552,LOC105333002
553,LOC117681710
554,LOC117692869
555,LOC105324422
556,LOC117687493
557,LOC105341648
558,LOC117692312
559,LOC105340224
560,LOC105331880
561,LOC105327404
562,LOC117684249
563,LOC105317117
564,LOC117683241
565,LOC105324982
566,LOC105321859
567,LOC105342172
568,LOC105318638
569,LOC105346160
570,LOC117686669
571,LOC105338813
572,LOC105331449
573,LOC105322900
574,LOC105334761
575,LOC117690243
576,LOC117680542
577,LOC105342277
578,LOC105322850
579,LOC105327845
580,LOC105333081
581,LOC105318203
582,LOC105345955
583,LOC105345241
584,LOC105327166
585,LOC105338381
586,LOC105321061
587,LOC105334573
588,LOC105347508
589,LOC105325443
590,LOC105344547
591,LOC117686929
592,LOC105329689
593,LOC117681258
594,LOC105336916
595,LOC105331268
596,LOC105330680
597,LOC105340178
598,LOC105332473
599,LOC109620748
600,LOC117682856
601,LOC117688041
602,LOC105337535
603,LOC105321018
604,LOC117683430
605,LOC105336505
606,LOC105329418
607,LOC105331364
608,LOC105318090
609,LOC117686811
610,LOC105347907
611,LOC117682163
612,LOC105324873
613,LOC105346481
614,LOC105329597
615,LOC117680741
616,LOC117691785
617,LOC105324662
618,LOC105318300
619,LOC105331556
620,LOC105341638
621,LOC117684799
622,LOC105343995
623,LOC105325487
624,LOC117689641
625,LOC105344376
626,LOC105321592
627,LOC105331546
628,LOC105340929
629,LOC105322068
630,LOC105331535
631,LOC105335704
632,LOC117681651
633,LOC117683904
634,LOC105337178
635,LOC105344160
636,LOC105336611
637,LOC117684163
638,LOC105342718
639,LOC105328130
640,LOC117691468
641,LOC117680415
642,LOC117687760
643,LOC105329472
644,LOC105340931
645,LOC117692592
646,LOC105334547
647,LOC105341552
648,LOC105330839
649,LOC105335003
650,LOC105347899
651,LOC105320528
652,LOC105333288
653,LOC117684958
654,LOC117684501
655,LOC105321583
656,LOC105328999
657,LOC105347683
