Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC117686899,LOC117686899,0.0029963129554863117,-0.9011246370810548,0.2394965106028415,0.00580288302611619,0.9011246370810548,0.2394965106028415
LOC117686898,LOC117686898,0.00668408274685408,-0.6614113054818809,0.21691388718461116,0.010713014817445275,0.6614113054818809,0.21691388718461116
LOC117688517,LOC117688517,0.002304856119604855,-0.19460015647898565,0.9834300696838713,0.0026782537043613186,0.19460015647898565,0.9834300696838708
LOC105317600,LOC105317600,0.02950215833094215,-0.8250078509137788,0.001750085562118379,0.05244913504374249,0.8250078509137788,0.001750085562118379
LOC105342172,LOC105342172,0.015212050389392044,-1.2883823027996026,2.2302500061553486e-06,0.03749555186105846,1.2883823027996026,2.2302500061553486e-06
LOC105342173,LOC105342173,0.0,-1.5385545576963455,0.6432559078367491,0.0004463756173935531,1.5385545576963455,0.6432559078367491
LOC105318121,LOC105318121,0.008297482030577478,1.9339332137663963,0.0002862593120954702,0.0020086902782709888,-1.9339332137663963,0.0002862593120954702
LOC117686792,LOC117686792,0.00023048561196048554,-1.275520151862553,0.6081991694312768,0.0008927512347871062,1.275520151862553,0.608199169431277
LOC105330387,LOC105330387,0.007145053970775052,0.5228459869677957,0.4305067901559191,0.004910131791329084,-0.5228459869677957,0.4305067901559191
LOC105346409,LOC105346409,0.15096807583411803,-2.366290979751972,1.1111453983884816e-37,0.7793718279691437,2.366290979751972,1.1111453983884816e-37
LOC105324574,LOC105324574,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC117687146,LOC117687146,0.0009219424478419422,-0.6316639620878277,0.7021134515323101,0.0015623146608774359,0.6316639620878277,0.7021134515323106
LOC117687224,LOC117687224,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC117687325,LOC117687325,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC105327795,LOC105327795,0.00023048561196048554,-0.9535920569751895,0.7654760678632371,0.0006695634260903297,0.9535920569751895,0.7654760678632371
LOC105344507,LOC105344507,0.0,-1.5385545576963455,0.6432559078367491,0.0004463756173935531,1.5385545576963455,0.6432559078367491
LOC109617356,LOC109617356,0.0004609712239209711,0.6313704437459666,0.7631987662361144,0.00022318780869677655,-0.6313704437459666,0.7631987662361144
