Feature,Normalized.Dispersion
LOC105325138,-1.2026821528729112
LOC105325137,3.114667635036468
LOC105325136,-0.8760254364063926
LOC117693005,-1.1593527176836231
LOC105346073,1.1300995068924824
LOC105348677,0.7032115595028615
LOC105348676,2.329452865587568
LOC105348673,-0.8193456159750214
LOC117692561,0.599369730685702
LOC105348666,nan
LOC117692562,nan
LOC105348663,nan
LOC109617159,1.2851919351758874
LOC117692568,-0.926908064759264
LOC105348660,-0.9655672816685397
LOC105348659,-0.17689805468213163
LOC105348658,0.36113096230805636
LOC105342443,1.7769714021582714
LOC105342445,3.045508568949174
LOC105342444,-0.2704741715954808
LOC105342446,-0.7356388631472076
LOC105342447,-0.23310781391629645
LOC105342449,0.060882501062859404
LOC105342450,-0.07476928103383688
LOC105342451,2.441779085362425
LOC105342452,-0.13917806153887285
LOC105342453,-0.10881720723465706
LOC105342476,2.5713762149539785
LOC105342454,nan
LOC105342455,4.3279569492824645
LOC105342456,-0.8570323119382993
LOC117692619,0.760378258989045
LOC117692616,1.6725515043744177
LOC105342457,5.536307809035273
LOC105342458,8.769425744342458
LOC105342459,-1.2904513260355963
LOC105342461,1.3164900737859346
LOC105342462,-0.5432060564970574
LOC105342477,0.2643954678504991
LOC105342359,4.698036002375922
LOC105342463,-1.5137903817957785
LOC105342478,0.6688133691575947
LOC105333454,0.6219740544573541
LOC105333451,2.946680433534511
LOC105333455,-1.2555756403544105
LOC109619415,1.2531407089562139
LOC105333456,1.4156460897612473
LOC105333492,0.8700002919261806
LOC117692687,3.798225709777765
LOC105333458,2.379045205832626
LOC105333459,-1.216596466494269
LOC105333460,-0.5244469335461439
LOC117687267,-0.7056196847809123
LOC117692701,1.9278765256098462
LOC105317347,0.309871140565759
LOC105317339,-0.27936646552395095
LOC105317338,-1.2823635371535818
LOC105317335,-0.5814025931787594
LOC105317337,-0.311155770990262
LOC117692715,-2.1100048799761444
LOC117680416,0.855101918221444
LOC117692721,nan
LOC105329895,nan
LOC105329896,-0.9470585729401059
LOC105329897,-0.46506551382710404
LOC105329900,0.6137864494675898
LOC105329898,0.22389886145885898
LOC105333209,nan
LOC105333185,1.507510480161706
LOC105333186,-1.5682784634220497
LOC105333189,0.14968309485786144
LOC105333188,0.4088223613450527
LOC105333187,-0.8952905834209661
LOC105333190,-0.2873545906845568
LOC105333192,-0.5013861415957414
LOC105333191,-1.2187599105958171
LOC105333193,2.812992412155804
LOC117690902,4.393733905970529
LOC117693025,nan
LOC105333210,-0.9699791457916266
LOC105333195,1.1318602817872465
LOC105333196,2.428414933490586
LOC105333198,2.126177730949294
LOC117690883,nan
LOC105333199,-0.09336767036303575
LOC105333200,-0.00922752844535383
LOC117683174,nan
LOC117683199,-0.40498087383304515
LOC105347033,3.845395338179435
LOC105347032,-0.8578787596604319
LOC105347031,0.6456498885556813
LOC105347030,3.959573309406929
LOC105347029,-1.1882143149269992
LOC105347028,-0.03934610513057117
LOC105347026,-0.39568267777270116
LOC105347025,0.361542923541154
LOC109621074,-1.2375344759608284
LOC117683256,3.9084107442879414
LOC117683272,nan
LOC117683276,-3.004211616515402
LOC117683284,-0.9917729319645398
LOC105324136,-1.6609840813903594
LOC105324420,-0.6515104628021733
LOC105345759,0.4534689343259979
LOC105345761,0.8597205212658922
LOC105345760,-1.872758991605272
LOC105345762,-0.33715050248237866
LOC105345764,5.288147586870112
LOC105345763,0.5254093288658981
LOC105345765,0.8698534315332651
LOC105341485,2.0431205175241662
LOC105341486,0.28350550536662444
LOC105341487,1.1926029416486148
LOC117683410,nan
LOC105341512,0.554567575009035
LOC105341492,-1.3265225747682283
LOC105341511,0.6791246244426296
LOC105341493,1.3724423466051048
LOC105341494,-0.1387115106283454
LOC105341496,-0.9302093375821934
LOC105341497,1.641281609939565
LOC105341498,-1.046867923933663
LOC105341499,1.6442671113061578
LOC105341500,0.6900414144365326
LOC105321645,-0.4674925349940337
LOC105321664,-0.5336256414089455
LOC105326861,-0.45955160969748365
LOC105326859,-0.5233676228285549
LOC105326860,-1.543958360253687
LOC105326858,0.4843049108236191
LOC105326856,6.514413458716362
LOC109618582,-3.3093097472913997
LOC105326855,0.8378230485797501
LOC105334988,-3.957648148136251
LOC105334987,nan
LOC105334989,1.3376987391264115
LOC105334990,6.881266274644019
LOC105334991,12.451103887749824
LOC105334992,2.1229085069439853
LOC105334932,5.173270951851197
LOC105334929,-0.7329848886840826
LOC117687306,-0.6332561126417479
LOC105334937,0.17667562881785248
LOC105334955,-0.9971430399298324
LOC105334966,-0.09836092741131483
LOC105335377,-0.753592276905262
LOC105334984,3.9539852779247284
LOC105334993,-0.05634364205229008
LOC105335019,-1.6641072316083887
LOC105335035,-0.5122758822613663
LOC105335162,2.1088140444760173
LOC105335176,-1.3482208074252362
LOC105335192,-0.3783304478084265
LOC105335200,-1.8116531764927943
LOC105335206,0.30462701934666087
LOC105335219,nan
LOC105335229,-1.119899574012827
LOC105335382,-0.9578976471242017
LOC105335250,nan
LOC105335295,-1.6817087326936968
LOC105335268,5.638768851333861
LOC105335389,-0.9622640275248096
LOC105335319,-1.18702062069964
LOC105335329,-1.549810767591004
LOC105335339,-0.27555123549508675
LOC117682625,-0.17858658876729844
LOC105322395,0.2476276445408171
LOC105322396,8.612503437748368
LOC105322397,5.049613182886159
LOC105322398,-0.9846363948962245
LOC105322399,nan
LOC105347567,-0.6410525801589961
LOC105322401,7.043015524171801
LOC105331727,-1.3727202758582435
LOC105331728,0.06858723348124131
LOC105331730,-1.4567637199106969
LOC105331731,-1.3771984562258688
LOC105331734,-0.8763049756742016
LOC105343510,2.390250632388355
LOC117687309,nan
LOC105343441,0.8100217004863552
LOC105343439,-0.892545706660457
LOC105343445,-0.5265787471647929
LOC109620611,0.21838297523492148
LOC105343438,-0.618650662592767
LOC109617405,-0.5976232874489469
LOC117685481,2.3910109580995282
LOC117684766,0.2605680001839835
LOC105341380,nan
LOC105341382,nan
LOC105341387,4.049894188212555
LOC105341388,0.9418464070975289
LOC105341389,0.9230739057585403
LOC105324545,-0.2621497894854393
LOC105324546,-0.9204880240196572
LOC105324547,2.1080479220798813
LOC105324549,-0.12732882648701643
LOC105341398,-1.3015016735459648
LOC105341391,-0.35893442269899795
LOC117687313,nan
LOC105341392,-0.04469958667256784
LOC105341395,-0.3219886028597946
LOC105341394,1.3026907043203106
LOC105341396,-1.8483294076079497
LOC105341397,2.5941273355362964
LOC105333309,9.731953327384735
LOC105333312,-1.0660854196407459
LOC105333311,-0.6924838279029807
LOC105333313,0.046336213584851724
LOC105333314,0.19361025473456336
LOC105333315,0.26982062744812924
LOC105333990,3.00823738516931
LOC105333988,1.7354546208926824
LOC105333989,0.1918924671453538
LOC105319021,-0.3861622439967057
LOC105319022,0.5850404080224835
LOC105319023,-1.0404488108239534
LOC105319024,-0.1361315121855724
LOC105319039,1.5927136871291767
LOC105319026,0.07768795307234974
LOC105319027,4.686665070815711
LOC105319028,0.25515424214471705
LOC105319029,0.6923443303965978
LOC105319030,nan
LOC105319033,-0.5200175912145111
LOC105319032,1.6678791411463965
LOC105319031,1.0307384829821793
LOC105319036,1.3526813426276274
LOC105319035,2.586687959308463
LOC109617462,1.9244690183965518
LOC105338349,4.478748551705711
LOC105338351,-1.1309951420481796
LOC105348582,-0.29895671020733483
LOC105348583,-0.6019875749457753
LOC105348584,-0.1735044662155838
LOC105348587,0.3451657387343263
LOC105348588,1.3459975276535385
LOC105348590,0.18347514758216782
LOC105348591,10.077035488741561
LOC105343468,0.0033277823810961655
LOC105343467,1.0522690062085318
LOC105343466,-0.863752954024975
LOC105343465,4.089550622285009
LOC105343464,nan
LOC117688212,nan
LOC105319227,-1.5939905701888886
LOC105319226,-0.6210320069611116
LOC105319225,-1.847843455097553
LOC117689520,2.2858817524603476
LOC105322393,nan
LOC105327784,0.5840157357411699
LOC105327783,-0.7366031237181692
LOC105327782,2.488422577814631
LOC105327781,0.3801620298512017
LOC105327779,-1.090070481959555
LOC105327778,-0.26992832694411717
LOC105338034,-1.5937281135879569
LOC105338035,-1.3873480846904387
LOC105327777,4.664944643431451
LOC105327776,2.0593844023462005
LOC105327775,-0.5204553284416419
LOC117689638,0.37629527542360935
LOC105327772,-0.11702946427634348
LOC105322786,nan
LOC109617956,2.5432835521671247
LOC105319440,0.450631537839382
LOC105322766,2.9617090673106854
LOC117689697,nan
LOC105322767,-0.3309053734745688
LOC105322768,-0.785481148675948
LOC105322769,4.456653025010697
LOC105323728,nan
LOC117689706,0.38430735642092995
LOC105322770,0.6354609348468547
LOC105328321,-0.10681354286103321
LOC105328322,-0.8081065272416957
LOC117689736,nan
LOC117689749,5.992209380393646
LOC117689741,-1.357768093261656
LOC117689747,-0.9030434365061702
LOC117689748,0.851488525079921
LOC105328323,nan
LOC105328324,nan
LOC105346146,0.83277307926328
LOC117680946,4.454064185751702
LOC105346115,0.7904094886858413
LOC105346107,-0.19268338395131676
LOC105340208,nan
LOC109617036,0.30994398207506735
LOC105346581,2.9190502368722218
LOC105346580,1.7967019757871279
LOC105346577,4.4599574569836715
LOC105346576,-0.644180995679539
LOC117689809,-1.3332367197311057
LOC105324981,-0.5484046061155002
LOC105324982,-1.0754607926868784
LOC105324983,-0.571226132768059
LOC105324984,0.834125016353538
LOC105324985,-1.0955831046542202
LOC117689815,nan
LOC105325952,-1.1973104506506893
LOC105325949,1.2992481885213008
LOC105325951,3.9975802501540207
LOC105325948,15.008631041453663
LOC105325947,-1.4353299205527823
LOC105325946,1.041811044657328
LOC105325945,nan
LOC105325944,0.09210817479111054
LOC105325942,-1.114850753445418
LOC105325941,-0.37178705637873133
LOC105325940,-0.01629632464543643
LOC105341411,0.9548407699408706
LOC105341412,-0.9199676124331838
LOC105341413,-1.0960129606787532
LOC105346210,nan
LOC117689850,nan
LOC105346209,-0.6106308939335982
LOC105346207,-0.7224351824974652
LOC105346206,0.9529116266819424
LOC105346204,-0.8615305239753771
LOC105346203,0.25156043111590365
LOC105319564,-0.7956742857126754
LOC105319553,-0.485260319817985
LOC105319552,-0.45832698124289434
LOC117680292,3.543534056531051
LOC109617542,nan
LOC105319549,nan
LOC105319563,-0.2909439291678414
LOC105319548,6.0963459797494535
LOC109617543,2.962717371238386
LOC105319546,-1.1455240435245528
LOC105319547,0.6866093638022926
LOC105319545,nan
LOC105319544,nan
LOC105319542,-0.04632311415497863
LOC105319541,0.4192807023568537
LOC105319540,3.5187379128261025
LOC105319539,-0.2740056051907743
LOC105332283,-0.7632000201129808
LOC105332282,-1.7908508426530634
LOC105332281,1.231603715881651
LOC105332280,12.359491629376354
LOC105332279,-1.243894778398977
LOC105332278,-2.954421306027616
LOC117689908,-0.6809656650771282
LOC105344953,1.2886087277378964
LOC105344954,0.7384707906247685
LOC117689938,3.74238308579672
LOC105344955,2.938961423045345
LOC105344957,-0.5001973736361744
LOC105344961,0.7371699260623106
LOC105344962,0.15149037496431883
LOC105344963,-0.7811700023963635
LOC105344970,2.8201291429887707
LOC105344965,9.022920320470812
LOC105343599,-1.1037321628837296
LOC109621029,-0.48708392566405856
LOC105338090,-1.1513673471734622
LOC105338088,-2.5780996103002187
LOC105338089,-0.3248451514320132
LOC105338087,-1.454658881375172
LOC105338085,-1.2693377821379566
LOC105338084,-0.469245138264156
LOC105338083,1.773090525812467
LOC105338082,3.363644589564847
LOC105338081,5.546327393832822
LOC105318288,2.816351616990834
LOC105318287,-1.364158059916195
LOC105318289,5.884018795580456
LOC105318291,2.084291896674077
LOC117690071,-0.7452047759722867
LOC105318293,2.2752726521596607
LOC105318294,0.45497510049644113
LOC105318295,2.969853843794504
LOC117680391,1.7845585921785356
LOC105318307,nan
LOC117690073,0.5177591270049189
LOC105318298,-1.338564358354249
LOC105318309,0.20569399122508547
LOC109617380,-0.6599533806001912
LOC105318299,2.4158191440616266
LOC105318300,-0.6674428736658011
LOC105318301,-0.18914086796230153
LOC105318310,-2.148870201283466
LOC105321327,-1.8616865623590375
LOC105349158,2.7628572802730904
LOC105321329,-0.651427831321594
LOC105337506,3.74680747202303
LOC117690133,nan
LOC117690121,1.7495293708903252
LOC117687381,-0.36898108799237767
LOC105324604,nan
LOC105324605,nan
LOC105324611,4.027887316755617
LOC105325404,-0.3490844089937756
LOC105325407,0.7824779646384786
LOC105337075,0.2537697296689613
LOC105337053,nan
LOC105337051,0.9216674622900881
LOC105326841,-2.785119002849954
LOC105326842,-0.7324735634661956
LOC117690195,0.3329615295746346
LOC105324062,-1.876149343330601
LOC105324063,nan
LOC105337823,0.7185786131328112
LOC105326844,-1.6055233177915302
LOC105326850,-0.11329335749119904
LOC105326845,-0.22899650602207952
LOC105326846,0.319355148463382
LOC117687383,-0.3950981948893795
LOC105325447,-0.3481487362722924
LOC105325267,-1.2364760027840063
LOC105325446,nan
LOC105325444,0.3627530599515646
LOC105325443,0.3601101473586984
LOC117690285,-0.02176952778738241
LOC117690286,nan
LOC105325442,-0.4739356477035022
LOC117690300,4.826884863960684
LOC117690299,-1.196880492553227
LOC105325441,0.6355858662523858
LOC117690305,nan
LOC105334179,-0.5048345525878761
LOC105338504,-0.8421665307435321
LOC105346846,-0.1844791110969076
LOC105346920,-0.5677227951637596
LOC105346986,24.89508920762862
LOC105348710,0.3621538135877732
LOC105348706,-1.2452718007950174
LOC105348705,0.44630122284567775
LOC105348704,1.2663265680197877
LOC105348703,1.241867606845245
LOC105348702,-1.170692746150035
LOC105349010,8.644943493728787
LOC105349011,0.35377167563116924
LOC105336270,4.821083910576226
LOC117690364,1.3028213392453964
LOC105336366,2.554645803698485
LOC105336367,4.96804085703955
LOC105336346,0.7460865633955508
LOC117690371,5.714294251533199
LOC105336368,4.620489956256873
LOC105326602,-1.7235863004219512
LOC105326588,1.0
LOC105326593,nan
LOC105326592,-2.0506536500299344
LOC105326590,0.9464659643562398
LOC105326594,nan
LOC105326595,-0.2506140651259252
LOC105326596,0.7568151295901243
LOC105326598,-1.2215743912227366
LOC105318076,0.21888510408407383
LOC105318077,2.343942177945995
LOC117680412,1.191096346746599
LOC105318079,0.7754773940712019
LOC105318081,1.557742703762264
LOC105318085,2.1112082581810316
LOC105318082,-1.0176080332247157
LOC105318083,-1.3713557536360803
LOC105345569,-0.17162780577815176
LOC105345568,1.2381261578692633
LOC105345567,3.5653964330382806
LOC105320064,0.009701812897453239
LOC105317293,1.5307140943803803
LOC105317292,-1.0953170577791826
LOC117680309,-0.40960217351586686
LOC105317298,-0.16758079851887503
LOC105317299,-1.8494319859635637
LOC109617256,1.7533243003072532
LOC105317301,-1.5404862900023621
LOC117690563,3.2138908396334114
LOC105317300,-0.29780440652225293
LOC105317302,-0.4949275706653619
LOC105317303,-0.8987988222122678
LOC105338615,1.0989969134036623
LOC105337569,nan
LOC117690611,nan
LOC105338943,nan
LOC105338946,4.559084145640838
LOC105338947,2.4877664562105206
LOC105338949,1.7224010927247702
LOC105338950,5.1165241226908895
LOC105338963,-0.2613967202580218
